mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
general,COHORT,P15,valence,multimodal,knn,5,5,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5053981106612686,0.5344827586206896,0.6764705882352942,0.5897435897435898,0.6301369863013698,16,22,32,46
general,COHORT,P16,valence,multimodal,knn,5,5,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4648093841642229,0.48717948717948717,0.5098039215686274,0.8387096774193549,0.6341463414634146,5,50,10,52
general,COHORT,P17,valence,multimodal,knn,5,5,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5352648522095405,0.5254237288135594,0.6078431372549019,0.4626865671641791,0.5254237288135594,31,20,36,31
general,COHORT,P18,valence,multimodal,knn,5,5,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.555952380952381,0.5603448275862069,0.5616438356164384,0.6833333333333333,0.6165413533834586,24,32,19,41
general,COHORT,P19,valence,multimodal,knn,5,5,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4922983992751434,0.5,0.6349206349206349,0.5194805194805194,0.5714285714285714,20,23,37,40
general,COHORT,P20,valence,multimodal,knn,5,5,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.6192307692307693,0.6153846153846154,0.6785714285714286,0.5846153846153846,0.628099173553719,34,18,27,38
general,COHORT,P22,valence,multimodal,knn,5,5,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.44004524886877827,0.4166666666666667,0.3902439024390244,0.6153846153846154,0.47761194029850745,18,50,20,32
general,COHORT,P23,valence,multimodal,knn,5,5,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.447463768115942,0.39316239316239315,0.37894736842105264,0.75,0.5034965034965035,10,59,12,36
general,COHORT,P24,valence,multimodal,knn,5,5,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.45102639296187685,0.452991452991453,0.41818181818181815,0.41818181818181815,0.41818181818181815,30,32,32,23
general,COHORT,P25,valence,multimodal,knn,5,5,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5816498316498316,0.6083333333333333,0.6021505376344086,0.8484848484848485,0.7044025157232704,17,37,10,56
general,COHORT,P26,valence,multimodal,knn,5,5,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5115864527629234,0.5042735042735043,0.4461538461538462,0.5686274509803921,0.5,30,36,22,29
general,COHORT,P27,valence,multimodal,knn,5,5,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5492644543277455,0.47413793103448276,0.75,0.34177215189873417,0.46956521739130436,28,9,52,27
general,COHORT,P30,valence,multimodal,knn,5,5,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5569432054713054,0.5517241379310345,0.6521739130434783,0.2542372881355932,0.36585365853658536,49,8,44,15
general,COHORT,P32,valence,multimodal,knn,5,5,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.43743047830923254,0.44166666666666665,0.4666666666666667,0.5645161290322581,0.5109489051094891,18,40,27,35
general,COHORT,P33,valence,multimodal,knn,5,5,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4728070175438597,0.4700854700854701,0.4647887323943662,0.5789473684210527,0.515625,22,38,24,33
general,COHORT,P34,valence,multimodal,knn,5,5,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5449404761904761,0.5338983050847458,0.4461538461538462,0.6041666666666666,0.5132743362831859,34,36,19,29
general,COHORT,P38,valence,multimodal,knn,5,5,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5321128451380552,0.5555555555555556,0.6052631578947368,0.6764705882352942,0.6388888888888888,19,30,22,46
general,COHORT,P39,valence,multimodal,knn,5,5,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4951298701298701,0.5128205128205128,0.7142857142857143,0.5357142857142857,0.6122448979591837,15,18,39,45
general,COHORT,P40,valence,multimodal,knn,5,5,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.49915824915824913,0.5083333333333333,0.5492957746478874,0.5909090909090909,0.5693430656934306,22,32,27,39
general,COHORT,P41,valence,multimodal,knn,5,5,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5365384615384615,0.5726495726495726,0.5773195876288659,0.8615384615384616,0.691358024691358,11,41,9,56
general,COHORT,P42,valence,multimodal,knn,5,5,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4632352941176471,0.4583333333333333,0.5272727272727272,0.4264705882352941,0.4715447154471545,26,26,39,29
general,COHORT,P43,valence,multimodal,knn,5,5,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.5226517668378133,0.5916666666666667,0.6555555555555556,0.7662337662337663,0.7065868263473054,12,31,18,59
general,COHORT,P44,valence,multimodal,knn,5,5,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.44285714285714284,0.4369747899159664,0.6545454545454545,0.42857142857142855,0.5179856115107914,16,19,48,36
general,COHORT,P45,valence,multimodal,knn,5,5,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.4990842490842491,0.5916666666666667,0.6494845360824743,0.8076923076923077,0.72,8,34,15,63
general,COHORT,P46,valence,multimodal,knn,5,5,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.4341236494597839,0.46153846153846156,0.5324675324675324,0.6029411764705882,0.5655172413793104,13,36,27,41
general,COHORT,P10,valence,multimodal,knn,10,10,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.45999999999999996,0.43333333333333335,0.525,0.3,0.38181818181818183,31,19,49,21
general,COHORT,P11,valence,multimodal,knn,10,10,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4916573971078977,0.5,0.5111111111111111,0.7419354838709677,0.6052631578947368,14,44,16,46
general,COHORT,P14,valence,multimodal,knn,10,10,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.52389486260454,0.5344827586206896,0.5,0.37037037037037035,0.425531914893617,42,20,34,20
general,COHORT,P15,valence,multimodal,knn,10,10,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5738866396761133,0.6810344827586207,0.711340206185567,0.8846153846153846,0.7885714285714286,10,28,9,69
general,COHORT,P16,valence,multimodal,knn,10,10,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5608504398826979,0.5726495726495726,0.573170731707317,0.7580645161290323,0.6527777777777778,20,35,15,47
general,COHORT,P17,valence,multimodal,knn,10,10,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5007316359379572,0.4915254237288136,0.5686274509803921,0.43283582089552236,0.4915254237288136,29,22,38,29
general,COHORT,P18,valence,multimodal,knn,10,10,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.49583333333333335,0.5,0.5138888888888888,0.6166666666666667,0.5606060606060606,21,35,23,37
general,COHORT,P19,valence,multimodal,knn,10,10,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4355179704016913,0.4666666666666667,0.5915492957746479,0.5454545454545454,0.5675675675675675,14,29,35,42
general,COHORT,P20,valence,multimodal,knn,10,10,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4538461538461539,0.47863247863247865,0.5238095238095238,0.676923076923077,0.5906040268456376,12,40,21,44
general,COHORT,P22,valence,multimodal,knn,10,10,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4943438914027149,0.45,0.43,0.8269230769230769,0.5657894736842105,11,57,9,43
general,COHORT,P23,valence,multimodal,knn,10,10,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4601449275362319,0.452991452991453,0.375,0.5,0.42857142857142855,29,40,24,24
general,COHORT,P24,valence,multimodal,knn,10,10,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4640762463343109,0.4700854700854701,0.425531914893617,0.36363636363636365,0.39215686274509803,35,27,35,20
general,COHORT,P25,valence,multimodal,knn,10,10,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5168350168350169,0.5333333333333333,0.5625,0.6818181818181818,0.6164383561643836,19,35,21,45
general,COHORT,P26,valence,multimodal,knn,10,10,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5142602495543672,0.48717948717948717,0.4457831325301205,0.7254901960784313,0.5522388059701493,20,46,14,37
general,COHORT,P27,valence,multimodal,knn,10,10,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5035921997947315,0.5,0.6842105263157895,0.4936708860759494,0.5735294117647058,19,18,40,39
general,COHORT,P30,valence,multimodal,knn,10,10,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.49107939339875106,0.49137931034482757,0.5,0.5084745762711864,0.5042016806722689,27,30,29,30
general,COHORT,P32,valence,multimodal,knn,10,10,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.528921023359288,0.5333333333333333,0.5394736842105263,0.6612903225806451,0.5942028985507246,23,35,21,41
general,COHORT,P33,valence,multimodal,knn,10,10,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5434210526315789,0.5384615384615384,0.5185185185185185,0.7368421052631579,0.6086956521739131,21,39,15,42
general,COHORT,P34,valence,multimodal,knn,10,10,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.49047619047619045,0.4576271186440678,0.4,0.6666666666666666,0.5,22,48,16,32
general,COHORT,P38,valence,multimodal,knn,10,10,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5361644657863145,0.5470085470085471,0.6119402985074627,0.6029411764705882,0.6074074074074074,23,26,27,41
general,COHORT,P39,valence,multimodal,knn,10,10,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.44047619047619047,0.48717948717948717,0.6764705882352942,0.5476190476190477,0.6052631578947368,11,22,38,46
general,COHORT,P40,valence,multimodal,knn,10,10,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.46127946127946123,0.48333333333333334,0.5232558139534884,0.6818181818181818,0.5921052631578947,13,41,21,45
general,COHORT,P41,valence,multimodal,knn,10,10,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.46153846153846156,0.47863247863247865,0.5263157894736842,0.6153846153846154,0.5673758865248227,16,36,25,40
general,COHORT,P42,valence,multimodal,knn,10,10,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5429864253393666,0.5333333333333333,0.6153846153846154,0.47058823529411764,0.5333333333333333,32,20,36,32
general,COHORT,P43,valence,multimodal,knn,10,10,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.48580489278163697,0.49166666666666664,0.6290322580645161,0.5064935064935064,0.5611510791366906,20,23,38,39
general,COHORT,P44,valence,multimodal,knn,10,10,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.3702380952380952,0.42857142857142855,0.6142857142857143,0.5119047619047619,0.5584415584415584,8,27,41,43
general,COHORT,P45,valence,multimodal,knn,10,10,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.49633699633699635,0.6166666666666667,0.6481481481481481,0.8974358974358975,0.7526881720430108,4,38,8,70
general,COHORT,P46,valence,multimodal,knn,10,10,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.5688775510204082,0.5982905982905983,0.6296296296296297,0.75,0.6845637583892618,19,30,17,51
general,COHORT,P10,valence,multimodal,knn,20,20,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5142857142857143,0.4666666666666667,0.6153846153846154,0.22857142857142856,0.3333333333333333,40,10,54,16
general,COHORT,P11,valence,multimodal,knn,20,20,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5169632925472747,0.525,0.5280898876404494,0.7580645161290323,0.6225165562913907,16,42,15,47
general,COHORT,P14,valence,multimodal,knn,20,20,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5376344086021505,0.5517241379310345,0.5294117647058824,0.3333333333333333,0.4090909090909091,46,16,36,18
general,COHORT,P15,valence,multimodal,knn,20,20,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.38124156545209176,0.43103448275862066,0.5857142857142857,0.5256410256410257,0.5540540540540541,9,29,37,41
general,COHORT,P16,valence,multimodal,knn,20,20,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.47507331378299117,0.48717948717948717,0.5121951219512195,0.6774193548387096,0.5833333333333334,15,40,20,42
general,COHORT,P17,valence,multimodal,knn,20,20,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.49048873280655547,0.4745762711864407,0.5555555555555556,0.373134328358209,0.44642857142857145,31,20,42,25
general,COHORT,P18,valence,multimodal,knn,20,20,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.4238095238095238,0.43103448275862066,0.4634146341463415,0.6333333333333333,0.5352112676056338,12,44,22,38
general,COHORT,P19,valence,multimodal,knn,20,20,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5250679553005134,0.575,0.6585365853658537,0.7012987012987013,0.6792452830188679,15,28,23,54
general,COHORT,P20,valence,multimodal,knn,20,20,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.47692307692307695,0.49572649572649574,0.5384615384615384,0.6461538461538462,0.5874125874125874,16,36,23,42
general,COHORT,P22,valence,multimodal,knn,20,20,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4507918552036199,0.44166666666666665,0.391304347826087,0.5192307692307693,0.4462809917355372,26,42,25,27
general,COHORT,P23,valence,multimodal,knn,20,20,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.48324275362318836,0.46153846153846156,0.3972602739726027,0.6041666666666666,0.4793388429752066,25,44,19,29
general,COHORT,P24,valence,multimodal,knn,20,20,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4885630498533724,0.47863247863247865,0.46153846153846156,0.6545454545454545,0.5413533834586466,20,42,19,36
general,COHORT,P25,valence,multimodal,knn,20,20,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4284511784511784,0.425,0.4727272727272727,0.3939393939393939,0.4297520661157025,25,29,40,26
general,COHORT,P26,valence,multimodal,knn,20,20,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4162210338680927,0.4017094017094017,0.3698630136986301,0.5294117647058824,0.43548387096774194,20,46,24,27
general,COHORT,P27,valence,multimodal,knn,20,20,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.49555251453985627,0.5086206896551724,0.6774193548387096,0.5316455696202531,0.5957446808510638,17,20,37,42
general,COHORT,P30,valence,multimodal,knn,20,20,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5486173059768064,0.5517241379310345,0.5443037974683544,0.7288135593220338,0.6231884057971014,21,36,16,43
general,COHORT,P32,valence,multimodal,knn,20,20,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4955506117908788,0.5,0.5131578947368421,0.6290322580645161,0.5652173913043478,21,37,23,39
general,COHORT,P33,valence,multimodal,knn,20,20,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4421052631578948,0.4358974358974359,0.4482758620689655,0.6842105263157895,0.5416666666666666,12,48,18,39
general,COHORT,P34,valence,multimodal,knn,20,20,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5800595238095239,0.5677966101694916,0.47692307692307695,0.6458333333333334,0.5486725663716814,36,34,17,31
general,COHORT,P38,valence,multimodal,knn,20,20,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5402160864345738,0.5384615384615384,0.6206896551724138,0.5294117647058824,0.5714285714285714,27,22,32,36
general,COHORT,P39,valence,multimodal,knn,20,20,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5324675324675324,0.6324786324786325,0.735632183908046,0.7619047619047619,0.7485380116959064,10,23,20,64
general,COHORT,P40,valence,multimodal,knn,20,20,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.515993265993266,0.5416666666666666,0.5604395604395604,0.7727272727272727,0.6496815286624203,14,40,15,51
general,COHORT,P41,valence,multimodal,knn,20,20,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5942307692307692,0.6068376068376068,0.6301369863013698,0.7076923076923077,0.6666666666666666,25,27,19,46
general,COHORT,P42,valence,multimodal,knn,20,20,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5237556561085972,0.5166666666666667,0.5925925925925926,0.47058823529411764,0.5245901639344263,30,22,36,32
general,COHORT,P43,valence,multimodal,knn,20,20,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.4522802778616732,0.475,0.6029411764705882,0.5324675324675324,0.5655172413793104,16,27,36,41
general,COHORT,P44,valence,multimodal,knn,20,20,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.46904761904761905,0.5210084033613446,0.684931506849315,0.5952380952380952,0.6369426751592356,12,23,34,50
