participant,target,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs,estimator_n_jobs
P06,arousal,multimodal,logreg,15,15,5,0.6693406593406593,0.06512354418265467,0.6721014492753623,0.056013133455580816,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5866791160908807, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5657485216308746, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5279812779812779, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5646113146113146, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.49867724867724866, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}]",42,4,
P06,arousal,multimodal,logreg,20,20,5,0.5486013986013986,0.10483649949352689,0.5702898550724638,0.10243696223987833,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5602240896358542, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5877684407096172, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.48911273911273917, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.538970288970289, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5634920634920635, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}]",42,4,
P06,arousal,multimodal,logreg,30,30,5,0.5857142857142857,0.045586649762668394,0.5963768115942029,0.044484137389760287,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5864456893868658, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6949112978524742, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5544363044363045, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5297110297110298, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.47089947089947093, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}]",42,4,
P06,arousal,multimodal,logreg,all,all,5,0.621008991008991,0.06066046929621461,0.6228260869565216,0.060349747285962325,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5252878929349517, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5239651416122005, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.535002035002035, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5287952787952789, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5224867724867726, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}]",42,4,
P06,arousal,multimodal,extra_trees,3,3,5,0.5322177822177823,0.09562291238773062,0.5634057971014492,0.09171749178143036,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5245098039215687, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5917366946778712, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4776149776149776, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5296092796092796, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5185185185185185, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P06,arousal,multimodal,extra_trees,5,5,5,0.5308091908091909,0.028767714709364567,0.5456521739130434,0.038504794476111076,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6017740429505135, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.558901338313103, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5495522995522996, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5221815221815221, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4523809523809524, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P06,arousal,multimodal,extra_trees,8,8,5,0.633136863136863,0.05751032444463454,0.6467391304347826,0.0583096990559097,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5806100217864923, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5908807967631496, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5446682946682947, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5504680504680505, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4510582010582011, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 2}}]",42,4,1
P06,arousal,multimodal,extra_trees,10,10,5,0.6383016983016984,0.09104100823899344,0.6471014492753623,0.07687138771966778,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5827108621226268, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5861344537815125, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5676638176638177, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5561660561660561, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5079365079365079, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}]",42,4,1
P06,arousal,multimodal,extra_trees,15,15,5,0.6289810189810191,0.08053974554296246,0.6384057971014493,0.07825248210556379,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5779645191409898, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5774198568316216, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5491452991452992, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5505698005698006, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}]",42,4,1
P06,arousal,multimodal,extra_trees,20,20,5,0.6337862137862139,0.09580027159790049,0.6547101449275362,0.084402405271076,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5764083411142235, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5401493930905695, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5265567765567766, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5443630443630444, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4682539682539682, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P06,arousal,multimodal,extra_trees,30,30,5,0.6042657342657343,0.05450503675018199,0.630072463768116,0.049578140530716866,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.570339246809835, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5700280112044819, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5336792836792837, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5372405372405372, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.48148148148148145, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}]",42,4,1
P06,arousal,multimodal,extra_trees,all,all,5,0.580889110889111,0.025933103858248027,0.6054347826086957,0.028399881075746976,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.537270463741052, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6129007158418922, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5297110297110297, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.545991045991046, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4947089947089947, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}]",42,4,1
P17,valence,eeg,gnb,3,3,5,0.6632667332667332,0.029311983148457458,0.6721014492753623,0.03246748814089835,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5513838013838014, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5053927553927554, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.632197323373794, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6337535014005603, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6693121693121693, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P17,valence,eeg,gnb,5,5,5,0.6412887112887113,0.05714351731802547,0.6637681159420291,0.059210038063114034,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5884208384208384, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4577737077737078, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6071428571428571, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5723622782446313, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5806878306878307, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P17,valence,eeg,gnb,8,8,5,0.615054945054945,0.07672714385234161,0.6394927536231882,0.06427458620840844,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6218966218966219, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4520757020757021, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5952380952380952, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.592203548085901, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6044973544973545, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P17,valence,eeg,gnb,10,10,5,0.5714885114885115,0.0888324664444464,0.597463768115942,0.08268811336327248,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6254578754578755, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5045787545787546, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5899470899470899, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.599906629318394, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6097883597883598, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P17,valence,eeg,gnb,15,15,5,0.5928071928071927,0.11049889040363414,0.6224637681159421,0.09290211166839515,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6461131461131462, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.546906796906797, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5531434796140678, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.603874883286648, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5952380952380952, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P17,valence,eeg,gnb,20,20,5,0.5726773226773226,0.054750285978948356,0.6054347826086957,0.03874271143790813,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6134513634513635, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4772079772079772, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5716619981325863, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.603874883286648, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6111111111111112, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
