participant,representation,target,task,window_id,window_index,window_start_s,predicted_class,high_class_score,nearest_image_distance,image_reference_distance_percentile,image_reference_nearest_distance_p95,image_reference_nearest_distance_max,nearest_distance_exceeds_image_p95,nearest_distance_exceeds_image_max,feature_domain_reliability,selected_feature_abs_z_median,selected_feature_abs_z_p95
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_4.000,5,4.0,HIGH,0.9124839411449687,10.65388342057235,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.5231505142175923,9.87122354166509
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_5.000,6,5.0,HIGH,0.8200507460443051,21.60883284694895,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.102497238050045,15.914376585200271
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_6.000,7,6.0,HIGH,0.91190134790867,22.116133227470577,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,4.804002203129572,16.569672021936697
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_7.000,8,7.0,HIGH,0.9133784273481718,17.916125701787607,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.44550442468746,13.964183666658942
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_8.000,9,8.0,HIGH,0.9170468790453501,8.84995578336653,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.2748001117572194,8.562806248296221
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_9.000,10,9.0,HIGH,0.916160304742299,8.164492696364633,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.3052303635303097,8.360118076329934
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_10.000,11,10.0,HIGH,0.915456432572518,3.599090097641702,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.9230939904825537,4.976952829811935
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_11.000,12,11.0,HIGH,0.8357484495784085,3.57340241766872,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.9602021445800712,5.0996245658172015
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_12.000,13,12.0,HIGH,0.915197009484606,4.011075029375734,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.9480065514446654,5.403290703990969
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_13.000,14,13.0,HIGH,0.9156376151540697,6.612738047804066,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.0941178809747756,7.389204602301248
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_14.000,15,14.0,HIGH,0.9140233966825813,7.617268118796366,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.275583991611179,7.797150682983508
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_15.000,16,15.0,HIGH,0.9143691211510176,5.862147435182371,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.25044897142292,6.466563622851861
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_16.000,17,16.0,HIGH,0.9146262706188643,7.313842204849392,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.4294173839360225,7.832479854072597
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_17.000,18,17.0,HIGH,0.9171187397877267,8.366548486038683,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.6872257490195564,8.1444786418946
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_18.000,19,18.0,HIGH,0.915222102517017,11.839203951255817,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.7124779830715955,10.5370925067751
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_19.000,20,19.0,HIGH,0.9142970341563726,14.46533345274636,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.740684733287491,12.39997577101138
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_20.000,21,20.0,HIGH,0.9137609933537947,14.86412768788693,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.347206120168983,11.765443862961783
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_21.000,22,21.0,HIGH,0.9144309217886577,13.155099342565588,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.0697008175776226,10.704690508803836
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_22.000,23,22.0,HIGH,0.9136323772217669,4.095417558183107,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.2246393571545955,5.446404784123365
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_23.000,24,23.0,HIGH,0.7444879393602379,4.684705206280386,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.990821733008167,4.690630505670866
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_24.000,25,24.0,HIGH,0.9156401767885651,11.187064676405114,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.649885528920853,10.204558441652095
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_25.000,26,25.0,HIGH,0.9143833560047444,11.195663772791091,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.800794632538123,10.259158475565245
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_26.000,27,26.0,HIGH,0.7656468354814695,3.898394243385582,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.8958333389558029,5.30804821356966
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_27.000,28,27.0,HIGH,0.918033798557909,5.477791999947791,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.5795604119106461,6.962218020939096
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_28.000,29,28.0,HIGH,0.914215219199514,12.222164949040701,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.350675363328558,11.42222320922532
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_29.000,30,29.0,HIGH,0.9143728671694228,8.722039929054727,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.0941178809747756,8.964878826288604
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_30.000,31,30.0,HIGH,0.9160453913751777,8.345619254709954,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.3268972535816124,8.591832696509181
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_31.000,32,31.0,HIGH,0.9143172548241331,11.683363079286195,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.1566563509186114,10.379138412900758
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_32.000,33,32.0,HIGH,0.9144894581607327,11.013180176138286,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.785725744935993,10.153495999910056
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_33.000,34,33.0,HIGH,0.9158061045548049,8.44327110744186,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.2098778987137413,8.472995197948194
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_34.000,35,34.0,HIGH,0.916114065810094,10.177121874336187,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.623464304487224,9.630261693500966
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_35.000,36,35.0,HIGH,0.9151283088532657,13.559701840988218,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.0642746773749687,11.490961683616648
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_36.000,37,36.0,HIGH,0.9162849681599613,7.045961618765928,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.2246393571545955,7.888278589234628
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_37.000,38,37.0,HIGH,0.746078745306787,5.218682397513057,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.9535740219106732,5.275729433847593
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_38.000,39,38.0,HIGH,0.9144465954769302,6.961039606620621,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.810370484316655,7.021267583163644
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_39.000,40,39.0,HIGH,0.9147879749465584,7.119420314622338,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.563756785174723,7.146339118393549
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_40.000,41,40.0,HIGH,0.9122237258693708,25.69284126563021,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,4.033718852633766,19.032007284599462
P19,A_existing_robot_features,arousal,pick_place,pick_place_s1_41.000,42,41.0,HIGH,0.9109979700490081,24.638499766362834,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,5.102657437292774,16.63234366589744
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_0.000,1,0.0,HIGH,0.6396871328005972,12.948665714932206,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.4125585694330027,10.025759323333833
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_1.000,2,1.0,HIGH,0.9098955752014705,98.98565414478144,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,6.046255742906243,72.81683259016029
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_2.000,3,2.0,HIGH,0.9123296213152854,23.045655972314396,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.987939351035686,17.160258305571997
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_3.000,4,3.0,HIGH,0.9185754559246063,6.324298963851357,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.486410907368266,6.6226816829077135
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_4.000,5,4.0,HIGH,0.9136536357121572,16.479193185008018,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.3540621039653415,13.181769834917944
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_5.000,6,5.0,HIGH,0.9137579120971213,12.71481231730461,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.097671036403865,10.919201386204666
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_6.000,7,6.0,HIGH,0.9128654336959493,17.89622517023914,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,4.03066084665627,13.762302616265844
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_7.000,8,7.0,HIGH,0.9127717771510967,21.04860666326527,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.783875405637959,15.98485646922989
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_8.000,9,8.0,HIGH,0.9143587775685731,12.905916651016016,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.814043333039586,11.352475394537255
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_9.000,10,9.0,HIGH,0.9128054211251758,20.616228535502476,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.65327096264033,15.496618782013098
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_10.000,11,10.0,HIGH,0.9137281067712613,17.239375850993586,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.123562962953989,13.788992200472185
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_11.000,12,11.0,LOW,0.26434114981518386,2.5679874154804674,96.66666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,0.829231215325378,1.5595984392236626
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_12.000,13,12.0,HIGH,0.9106842243787724,5.624953138673592,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.348992639942811,5.737988308604023
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_13.000,14,13.0,HIGH,0.9141151456153509,14.539956532906753,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.6979136609199013,12.454533380175432
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_14.000,15,14.0,HIGH,0.9128866933320071,21.189571568534515,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.5148845516209484,16.32691265127024
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_15.000,16,15.0,HIGH,0.9126949823009186,22.41654313108354,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.733067043403657,16.764883800868486
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_16.000,17,16.0,HIGH,0.9141597566311397,14.779309078271039,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.994418041131262,12.377586233905372
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_17.000,18,17.0,HIGH,0.8343287455752819,5.885114245030404,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.610989374895916,6.567955214145466
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_18.000,19,18.0,HIGH,0.9143401709564517,13.184729224437502,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.2246393571545955,12.092666927289187
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_19.000,20,19.0,HIGH,0.9138459448653932,17.16901815016445,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.610365912829849,14.58563439422927
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_20.000,21,20.0,HIGH,0.9153501130787753,11.771506729985099,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.4119061986208252,10.974739564540126
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_21.000,22,21.0,HIGH,0.9167648552007794,6.642506317353724,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.0941178809747756,7.778924569357083
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_22.000,23,22.0,HIGH,0.9166568405390417,6.964357568306602,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.8364994388391902,7.950883358376256
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_23.000,24,23.0,HIGH,0.9142943572882256,13.526024287175838,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.643104030974259,11.951635790043643
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_24.000,25,24.0,HIGH,0.9131229583653815,19.4491796284887,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.3737018067203923,15.074800091454492
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_25.000,26,25.0,HIGH,0.9135709590733306,16.98016476156698,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.6934729384192804,14.095910597437852
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_26.000,27,26.0,HIGH,0.8297444052944704,6.715454181099923,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.513435030023778,6.146796080452222
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_27.000,28,27.0,HIGH,0.7476115211584587,5.2997956032849185,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.926128200091599,5.681366473886722
P19,A_existing_robot_features,arousal,shape_sorter_observation,shape_sorter_observation_s1_28.000,29,28.0,HIGH,0.9162199578456731,7.710506373772184,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.6884324725498105,8.348943016780938
