task_type,model_scope,target,modality,model,input_representation,ica_status,label_condition,experiment,best_primary_metric,primary_metric_name,secondary_metric,secondary_metric_name,participant_if_individual,feature_count_or_family,channel_subset,hyperparameters_if_available,n_participants,source_run,source_file,notes
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.228980603186804,RMSE,0.9790301141393865,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2561808004007364,RMSE,1.02643590015453,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.336334421105721,RMSE,1.0728163206494603,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3054051457311575,RMSE,1.0509128552606817,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3184322374340467,RMSE,1.0852002099536917,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2809005281861887,RMSE,1.0408891568297378,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.306828155228215,RMSE,1.0750788094178916,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2788813934723993,RMSE,1.0489516919852664,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.344680718602617,RMSE,1.0940731541597848,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2682801678970992,RMSE,0.9965288500052236,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2946351267505822,RMSE,1.0139391722628388,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.260156294294127,RMSE,0.9859971411454118,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2854160587200774,RMSE,1.035831834823744,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.573365703487816,RMSE,1.3097265679699974,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.4527307490918937,RMSE,1.2073479177922388,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.4686860304434677,RMSE,1.2153847139421727,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.4208751836357163,RMSE,1.170380038577607,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.4373233002028978,RMSE,1.1880755511119627,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.464500421968896,RMSE,1.2027527186131834,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.423750386629823,RMSE,1.1650846833821642,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.4722792332856396,RMSE,1.2395509266213225,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3316155491856183,RMSE,1.0774992964635417,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3359750346940245,RMSE,1.087132994326447,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.328227580776275,RMSE,1.072034811206176,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.346232162530116,RMSE,1.088102514952035,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3580134739550815,RMSE,1.098408158259062,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3580134739550815,RMSE,1.098408158259062,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3873195201241604,RMSE,1.1579894597934604,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3580134739550815,RMSE,1.098408158259062,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.316907001573663,RMSE,1.0766727384043937,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.316907001573663,RMSE,1.0766727384043937,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3116547197275752,RMSE,1.083400947226218,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.316907001573663,RMSE,1.0766727384043937,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3280572132778925,RMSE,1.073196963996108,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3280572132778925,RMSE,1.073196963996108,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.32463193019379,RMSE,1.080995243474471,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3280572132778925,RMSE,1.073196963996108,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5035430106042085,RMSE,1.244873585739708,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
