participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.3898148148148148,"[""eeg_hm__C3"", ""eeg_hc__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_mwo_norm_mean""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5416666666666666,"[""eeg_hm__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_se_theta__PO8"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz"", ""eeg_bp_gamma__Pz""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5828703703703705,"[""eeg_sd__Oz"", ""eeg_hc__Pz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__PO8"", ""eeg_bp_gamma__Pz"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_std""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5032407407407408,"[""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_bp_delta__Oz"", ""eeg_se_theta__Cz"", ""eeg_se_alpha__PO8"", ""eeg_bp_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.512037037037037,"[""eeg_sd__C4"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__Pz""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.4699074074074074,"[""eeg_hm__C3"", ""eeg_hc__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_mwo_norm_mean""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.45555555555555555,"[""eeg_hm__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_se_theta__PO8"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz"", ""eeg_bp_gamma__Pz""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4731481481481481,"[""eeg_sd__Oz"", ""eeg_hc__Pz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__PO8"", ""eeg_bp_gamma__Pz"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_std""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.36296296296296293,"[""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_bp_delta__Oz"", ""eeg_se_theta__Cz"", ""eeg_se_alpha__PO8"", ""eeg_bp_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4263888888888889,"[""eeg_sd__C4"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__Pz""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.33425925925925926,"[""eeg_hm__C3"", ""eeg_hc__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_mwo_norm_mean""]"
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.4962962962962963,"[""eeg_sd__PO7"", ""eeg_se__C3"", ""eeg_se__Pz"", ""eeg_hm__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_bp_delta__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Oz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_se_theta__PO8"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Cz"", ""eeg_bp_gamma__Fz"", ""eeg_bp_gamma__Oz"", ""eeg_bp_gamma__Pz""]"
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5939814814814816,"[""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_hc__Pz"", ""eeg_mf_hz__C4"", ""eeg_bp_delta__Oz"", ""eeg_bp_delta__Pz"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_bp_theta__PO8"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__PO8"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_std""]"
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5305555555555556,"[""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_se__Cz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_bp_delta__Oz"", ""eeg_bp_delta__PO7"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__PO8"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean""]"
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5027777777777777,"[""eeg_sd__C4"", ""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_delta__PO7"", ""eeg_se_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__Oz"", ""eeg_se_gamma__PO7""]"
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4731481481481481,"[""eeg_se__C3"", ""eeg_hm__C3"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_delta__C4"", ""eeg_se_theta__Cz"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__PO8"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5356481481481481,"[""eeg_sd__PO7"", ""eeg_se__C3"", ""eeg_se__Pz"", ""eeg_hm__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_bp_delta__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Oz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_se_theta__PO8"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Cz"", ""eeg_bp_gamma__Fz"", ""eeg_bp_gamma__Oz"", ""eeg_bp_gamma__Pz""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5962962962962964,"[""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_hc__Pz"", ""eeg_mf_hz__C4"", ""eeg_bp_delta__Oz"", ""eeg_bp_delta__Pz"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_bp_theta__PO8"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__PO8"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_std""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5861111111111111,"[""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_se__Cz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_bp_delta__Oz"", ""eeg_bp_delta__PO7"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__PO8"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5791666666666667,"[""eeg_sd__C4"", ""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_delta__PO7"", ""eeg_se_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__Oz"", ""eeg_se_gamma__PO7""]"
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5657407407407408,"[""eeg_se__C3"", ""eeg_hm__C3"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_delta__C4"", ""eeg_se_theta__Cz"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__PO8"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5680555555555555,"[""eeg_sd__PO7"", ""eeg_se__C3"", ""eeg_se__Pz"", ""eeg_hm__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_bp_delta__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Oz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_se_theta__PO8"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Cz"", ""eeg_bp_gamma__Fz"", ""eeg_bp_gamma__Oz"", ""eeg_bp_gamma__Pz""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__var_smoothing"": 1e-11}",0.649537037037037,"[""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_hc__Pz"", ""eeg_mf_hz__C4"", ""eeg_bp_delta__Oz"", ""eeg_bp_delta__Pz"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_bp_theta__PO8"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__PO8"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_std""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__var_smoothing"": 1e-11}",0.4787037037037037,"[""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_se__Cz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_bp_delta__Oz"", ""eeg_bp_delta__PO7"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__PO8"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5097222222222222,"[""eeg_sd__C4"", ""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_delta__PO7"", ""eeg_se_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Cz"", ""eeg_se_theta__Oz"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__Oz"", ""eeg_se_gamma__PO7""]"
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__var_smoothing"": 1e-11}",0.3712962962962963,"[""eeg_se__C3"", ""eeg_hm__C3"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Pz"", ""eeg_mf_hz__C3"", ""eeg_se_delta__C4"", ""eeg_se_theta__Cz"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__Cz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__PO8"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5128968253968254,"[""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5545634920634921,"[""video_irisdo_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6478174603174603,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]"
P03,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.626984126984127,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P03,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5625,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_enso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5922619047619047,"[""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6091269841269841,"[""video_irisdo_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6547619047619048,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]"
P03,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6408730158730159,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5595238095238095,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_enso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.554563492063492,"[""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5128968253968255,"[""video_irisdo_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.6160714285714285,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]"
P03,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5783730158730159,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P03,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5248015873015873,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_enso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P03,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5128968253968254,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5753968253968255,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6478174603174603,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6160714285714285,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5694444444444444,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5615079365079365,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6021825396825397,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6785714285714285,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6200396825396826,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5525793650793651,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P03,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5714285714285713,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
