participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,58,62,0.6783216783216783,0.6666666666666666
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,58,62,0.6013986013986015,0.5833333333333334
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,58,62,0.6328671328671329,0.625
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,58,62,0.5874125874125874,0.5833333333333334
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,58,62,0.6853146853146853,0.6666666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,58,62,0.5629370629370629,0.5416666666666666
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,58,62,0.41666666666666663,0.4166666666666667
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,58,62,0.6328671328671329,0.625
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,58,62,0.47902097902097907,0.4583333333333333
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,58,62,0.5279720279720279,0.5416666666666666
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,58,62,0.458041958041958,0.4583333333333333
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,58,62,0.6783216783216783,0.6666666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,58,62,0.47902097902097907,0.4583333333333333
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,58,62,0.5833333333333333,0.5833333333333334
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,58,62,0.4166666666666667,0.4166666666666667
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,58,62,0.6258741258741258,0.625
P11,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,58,62,0.5629370629370629,0.5416666666666666
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,58,62,0.625,0.625
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,58,62,0.5874125874125874,0.5833333333333334
P11,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,58,62,0.5419580419580419,0.5416666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,58,62,0.6783216783216783,0.6666666666666666
P11,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,58,62,0.5629370629370629,0.5416666666666666
P11,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,52,68,0.6783216783216783,0.6666666666666666
P11,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,52,68,0.4857142857142857,0.5
P11,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,52,68,0.5428571428571428,0.5833333333333334
P11,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,52,68,0.5,0.5
P11,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,52,68,0.7342657342657343,0.75
P11,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,52,68,0.5285714285714286,0.5833333333333334
P11,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,52,68,0.6285714285714286,0.6666666666666666
P11,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,52,68,0.7342657342657343,0.75
P11,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,52,68,0.5428571428571428,0.5833333333333334
P11,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,52,68,0.5928571428571429,0.625
P11,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,52,68,0.7342657342657343,0.75
P11,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,52,68,0.5428571428571428,0.5833333333333334
P11,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,52,68,0.5428571428571428,0.5833333333333334
P11,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,52,68,0.6285714285714286,0.6666666666666666
P11,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,52,68,0.6888111888111889,0.7083333333333334
P11,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,52,68,0.5214285714285715,0.5416666666666666
P11,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,52,68,0.4928571428571429,0.5416666666666666
P11,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,52,68,0.4214285714285715,0.4583333333333333
P11,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,52,68,0.48951048951048953,0.5
P11,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,52,68,0.7342657342657343,0.75
P11,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,52,68,0.5428571428571428,0.5833333333333334
P11,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,52,68,0.5928571428571429,0.625
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,52,68,0.45104895104895104,0.4583333333333333
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,52,68,0.37412587412587417,0.375
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,52,68,0.5214285714285715,0.5416666666666666
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,52,68,0.4,0.4166666666666667
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,52,68,0.5357142857142857,0.5416666666666666
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,52,68,0.49650349650349646,0.5
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,52,68,0.49650349650349646,0.5
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,52,68,0.6,0.6666666666666666
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,52,68,0.47857142857142854,0.5416666666666666
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,52,68,0.5857142857142856,0.5833333333333334
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,52,68,0.5419580419580419,0.5416666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,52,68,0.5419580419580419,0.5416666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,52,68,0.5428571428571428,0.5833333333333334
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,52,68,0.5357142857142857,0.5416666666666666
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,52,68,0.4195804195804196,0.4166666666666667
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,52,68,0.520979020979021,0.5416666666666666
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,52,68,0.5214285714285715,0.5416666666666666
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,52,68,0.3857142857142857,0.4166666666666667
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,52,68,0.5857142857142856,0.5833333333333334
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,52,68,0.6118881118881119,0.625
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,52,68,0.5714285714285714,0.5833333333333334
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,52,68,0.40714285714285714,0.4583333333333333
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,52,68,0.5285714285714286,0.5833333333333334
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,52,68,0.4125874125874126,0.4166666666666667
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,52,68,0.6188811188811189,0.625
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,52,68,0.6571428571428571,0.6666666666666666
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,52,68,0.49650349650349646,0.5
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,52,68,0.40559440559440557,0.4166666666666667
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,52,68,0.4285714285714286,0.4166666666666667
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,52,68,0.4357142857142857,0.4583333333333333
P11,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,52,68,0.5714285714285714,0.5833333333333334
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,52,68,0.46153846153846156,0.5
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,52,68,0.44405594405594406,0.4583333333333333
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,52,68,0.41428571428571426,0.4166666666666667
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,52,68,0.35,0.375
P11,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,52,68,0.6285714285714286,0.6666666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,52,68,0.4195804195804196,0.4166666666666667
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,52,68,0.6258741258741258,0.625
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,52,68,0.4571428571428572,0.5
P11,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,52,68,0.5714285714285714,0.5833333333333334
P12,valence,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,36,84,0.4117647058823529,0.5833333333333334
P12,valence,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,36,84,0.37815126050420167,0.4166666666666667
P12,valence,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,36,84,0.46875,0.625
P12,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,36,84,0.5210084033613445,0.5
P12,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,36,84,0.4957983193277311,0.5833333333333334
P12,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,36,84,0.5,0.6666666666666666
P12,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,36,84,0.4117647058823529,0.5833333333333334
P12,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,36,84,0.39495798319327735,0.5
P12,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,36,84,0.5126050420168067,0.6666666666666666
P12,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,36,84,0.6134453781512605,0.75
P12,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,36,84,0.53125,0.6666666666666666
P12,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,36,84,0.4117647058823529,0.5833333333333334
P12,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,36,84,0.3487394957983193,0.375
P12,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,36,84,0.3907563025210084,0.375
P12,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,36,84,0.46875,0.625
P12,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,36,84,0.37815126050420167,0.4166666666666667
P12,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,36,84,0.5,0.7083333333333334
P12,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,36,84,0.5,0.6666666666666666
P12,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,36,84,0.4117647058823529,0.5833333333333334
P12,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,36,84,0.3235294117647059,0.4583333333333333
P12,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,36,84,0.4831932773109243,0.625
P12,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,36,84,0.6134453781512605,0.75
P12,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,36,84,0.53125,0.6666666666666666
P12,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,36,84,0.5126050420168067,0.6666666666666666
P12,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,36,84,0.31932773109243695,0.3333333333333333
P12,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,36,84,0.45378151260504196,0.5833333333333334
P12,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,36,84,0.6554621848739496,0.75
P12,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,36,84,0.65625,0.7083333333333334
P12,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,36,84,0.5672268907563025,0.625
P12,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,36,84,0.39495798319327735,0.5
P12,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,36,84,0.40756302521008403,0.4583333333333333
P12,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,36,84,0.6260504201680672,0.7083333333333334
