participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,modality
P29,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,109,88,21,38,71,0.5,0.5714285714285714,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,109,87,22,38,71,0.5,0.6363636363636364,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,109,87,22,38,71,0.5089285714285714,0.5454545454545454,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,109,87,22,38,71,0.3571428571428571,0.4545454545454545,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,109,87,22,38,71,0.5714285714285714,0.7272727272727273,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,109,88,21,38,71,0.5714285714285714,0.6666666666666666,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,109,87,22,38,71,0.625,0.7272727272727273,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,109,87,22,38,71,0.4196428571428571,0.5,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,109,87,22,38,71,0.3928571428571428,0.5,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,109,87,22,38,71,0.5761904761904761,0.6818181818181818,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,109,88,21,38,71,0.4642857142857143,0.5714285714285714,multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,109,87,22,38,71,0.4910714285714285,0.5909090909090909,multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,109,87,22,38,71,0.6339285714285714,0.6363636363636364,multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,109,87,22,38,71,0.3482142857142857,0.4090909090909091,multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,109,87,22,38,71,0.4428571428571428,0.5,multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,109,88,21,38,71,0.5,0.5714285714285714,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,109,87,22,38,71,0.5535714285714286,0.6363636363636364,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,109,87,22,38,71,0.6339285714285714,0.6363636363636364,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,109,87,22,38,71,0.3928571428571428,0.5,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,109,87,22,38,71,0.5095238095238095,0.5909090909090909,multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,109,88,21,38,71,0.5,0.5714285714285714,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,109,87,22,38,71,0.5625,0.6818181818181818,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,109,87,22,38,71,0.4196428571428571,0.5,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,109,87,22,38,71,0.3928571428571428,0.5,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,109,87,22,38,71,0.4428571428571428,0.5,multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,109,88,21,38,71,0.5357142857142857,0.6666666666666666,multimodal
P30,valence,logreg,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,59,61,0.5416666666666667,0.5416666666666666,face
P30,valence,logreg,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,59,61,0.4166666666666666,0.4166666666666667,face
P30,valence,logreg,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,logreg,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,59,61,0.5,0.5,face
P30,valence,logreg,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,59,61,0.534965034965035,0.5416666666666666,face
P30,valence,svm,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,59,61,0.5416666666666667,0.5416666666666666,face
P30,valence,svm,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,face
P30,valence,svm,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,svm,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,svm,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,59,61,0.4965034965034964,0.5,face
P30,valence,gnb,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,59,61,0.5416666666666667,0.5416666666666666,face
P30,valence,gnb,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,59,61,0.5833333333333333,0.5833333333333334,face
P30,valence,gnb,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,59,61,0.7083333333333334,0.7083333333333334,face
P30,valence,gnb,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,gnb,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,59,61,0.534965034965035,0.5416666666666666,face
P30,valence,logreg,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,59,61,0.5416666666666667,0.5416666666666666,face
P30,valence,logreg,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,face
P30,valence,logreg,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,logreg,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,59,61,0.4166666666666666,0.4166666666666667,face
P30,valence,logreg,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,59,61,0.4965034965034964,0.5,face
P30,valence,svm,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,59,61,0.5833333333333333,0.5833333333333334,face
P30,valence,svm,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,svm,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,59,61,0.4166666666666666,0.4166666666666667,face
P30,valence,svm,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,59,61,0.4166666666666666,0.4166666666666667,face
P30,valence,svm,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,59,61,0.4965034965034964,0.5,face
P30,valence,gnb,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,59,61,0.625,0.625,face
P30,valence,gnb,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,59,61,0.5833333333333333,0.5833333333333334,face
P30,valence,gnb,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,59,61,0.75,0.75,face
P30,valence,gnb,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,face
P30,valence,gnb,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,59,61,0.534965034965035,0.5416666666666666,face
P30,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,59,61,0.2916666666666666,0.2916666666666667,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,59,61,0.4166666666666667,0.4166666666666667,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,59,61,0.375,0.375,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,59,61,0.2916666666666666,0.2916666666666667,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,59,61,0.3216783216783216,0.3333333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,59,61,0.25,0.25,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,59,61,0.4166666666666666,0.4166666666666667,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,59,61,0.2832167832167832,0.2916666666666667,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,59,61,0.4166666666666667,0.4166666666666667,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,59,61,0.3601398601398601,0.375,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,59,61,0.4166666666666666,0.4166666666666667,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,59,61,0.2916666666666667,0.2916666666666667,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,59,61,0.25,0.25,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,59,61,0.2916666666666666,0.2916666666666667,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,59,61,0.451048951048951,0.4583333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,59,61,0.375,0.375,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,59,61,0.25,0.25,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,59,61,0.3601398601398601,0.375,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,59,61,0.4166666666666667,0.4166666666666667,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,59,61,0.458041958041958,0.4583333333333333,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,59,61,0.375,0.375,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,59,61,0.5,0.5,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,59,61,0.375,0.375,multimodal
P30,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,59,61,0.3741258741258741,0.375,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,59,61,0.4166666666666667,0.4166666666666667,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,59,61,0.375,0.375,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,multimodal
P30,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,59,61,0.3741258741258741,0.375,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,59,61,0.375,0.375,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,59,61,0.3333333333333333,0.3333333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,59,61,0.4583333333333333,0.4583333333333333,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,59,61,0.4166666666666667,0.4166666666666667,multimodal
P30,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,59,61,0.3356643356643357,0.3333333333333333,multimodal
P30,arousal,logreg,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,44,76,0.6222222222222222,0.5833333333333334,face
P30,arousal,logreg,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,44,76,0.6555555555555556,0.7083333333333334,face
P30,arousal,logreg,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,44,76,0.5666666666666667,0.625,face
P30,arousal,logreg,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,44,76,0.4888888888888889,0.5,face
P30,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,44,76,0.46875,0.5,face
P30,arousal,svm,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,44,76,0.6222222222222222,0.5833333333333334,face
P30,arousal,svm,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,44,76,0.6555555555555556,0.7083333333333334,face
P30,arousal,svm,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,44,76,0.6555555555555556,0.625,face
P30,arousal,svm,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,44,76,0.4888888888888889,0.5,face
P30,arousal,svm,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,44,76,0.40625,0.4583333333333333,face
P30,arousal,gnb,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,44,76,0.5444444444444445,0.5416666666666666,face
P30,arousal,gnb,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,44,76,0.6,0.6666666666666666,face
P30,arousal,gnb,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,44,76,0.7,0.7083333333333334,face
P30,arousal,gnb,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,44,76,0.4888888888888889,0.5,face
P30,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,44,76,0.53125,0.5833333333333334,face
P30,arousal,logreg,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,44,76,0.5888888888888889,0.5416666666666666,face
P30,arousal,logreg,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,44,76,0.6555555555555556,0.7083333333333334,face
P30,arousal,logreg,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,44,76,0.7,0.7083333333333334,face
P30,arousal,logreg,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,44,76,0.5222222222222221,0.5416666666666666,face
P30,arousal,logreg,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,44,76,0.40625,0.4583333333333333,face
P30,arousal,svm,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,44,76,0.4555555555555555,0.4583333333333333,face
P30,arousal,svm,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,44,76,0.6,0.6666666666666666,face
P30,arousal,svm,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,44,76,0.6666666666666666,0.6666666666666666,face
P30,arousal,svm,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,44,76,0.4888888888888889,0.5,face
P30,arousal,svm,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,44,76,0.4375,0.4583333333333333,face
P30,arousal,gnb,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,44,76,0.6444444444444444,0.6666666666666666,face
P30,arousal,gnb,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,44,76,0.6,0.6666666666666666,face
P30,arousal,gnb,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,44,76,0.6666666666666666,0.6666666666666666,face
P30,arousal,gnb,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,44,76,0.5777777777777777,0.5833333333333334,face
P30,arousal,gnb,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,44,76,0.4375,0.5,face
P30,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,44,76,0.4222222222222222,0.4166666666666667,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,44,76,0.2666666666666666,0.3333333333333333,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,44,76,0.5777777777777777,0.6666666666666666,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,44,76,0.4777777777777778,0.4583333333333333,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,44,76,0.40625,0.5,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,44,76,0.2888888888888888,0.3333333333333333,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,44,76,0.5,0.625,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,44,76,0.5,0.625,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,44,76,0.4444444444444444,0.5,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,44,76,0.5,0.625,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,120,96,24,44,76,0.4,0.4166666666666667,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,120,96,24,44,76,0.4444444444444444,0.5,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,120,96,24,44,76,0.5444444444444445,0.625,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,120,96,24,44,76,0.5444444444444445,0.5416666666666666,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,120,96,24,44,76,0.40625,0.4583333333333333,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,44,76,0.5222222222222221,0.5416666666666666,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,44,76,0.3111111111111111,0.3333333333333333,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,44,76,0.5111111111111111,0.5833333333333334,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,44,76,0.3888888888888888,0.375,multimodal
P30,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,44,76,0.53125,0.5833333333333334,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,44,76,0.4222222222222222,0.4166666666666667,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,44,76,0.4222222222222222,0.4166666666666667,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,44,76,0.5,0.625,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,44,76,0.3555555555555555,0.3333333333333333,multimodal
P30,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,120,96,24,44,76,0.5,0.6666666666666666,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,120,96,24,44,76,0.4222222222222222,0.4166666666666667,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,120,96,24,44,76,0.4333333333333333,0.4583333333333333,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,120,96,24,44,76,0.5666666666666667,0.625,multimodal
P30,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,120,96,24,44,76,0.4111111111111111,0.375,multimodal
