participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size
P14,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.4631818181818182,0.09319659897553162,"[0.48484848484848486, 0.3484848484848485, 0.5909090909090909, 0.4916666666666667, 0.4]",0.46521739130434786,59,53,112
P14,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5059090909090909,0.029234965291450008,"[0.5227272727272727, 0.5151515151515151, 0.5, 0.4583333333333333, 0.5333333333333333]",0.517786561264822,59,53,112
P14,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.5222727272727272,0.09222314187422453,"[0.4810606060606061, 0.5227272727272727, 0.5909090909090908, 0.3916666666666667, 0.625]",0.5272727272727273,59,53,112
P14,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.5262121212121211,0.10774447929754959,"[0.4810606060606061, 0.5681818181818181, 0.6818181818181819, 0.3916666666666667, 0.5083333333333333]",0.5359683794466402,59,53,112
P14,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5187878787878788,0.08132109095868514,"[0.5227272727272727, 0.5265151515151515, 0.6363636363636364, 0.5, 0.4083333333333333]",0.5177865612648221,59,53,112
P14,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5248484848484848,0.07225501657083093,"[0.5227272727272727, 0.606060606060606, 0.5454545454545454, 0.5416666666666667, 0.4083333333333333]",0.5260869565217392,59,53,112
P14,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.5481818181818181,0.0639121908238522,"[0.5643939393939394, 0.4356060606060606, 0.5909090909090908, 0.5833333333333333, 0.5666666666666667]",0.5545454545454545,59,53,112
P14,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.5572727272727273,0.05051559233415479,"[0.606060606060606, 0.4810606060606061, 0.5909090909090908, 0.575, 0.5333333333333333]",0.5628458498023716,59,53,112
P14,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.4787878787878788,0.02085054385533767,"[0.4772727272727273, 0.5, 0.5, 0.45833333333333337, 0.45833333333333337]",0.4818181818181818,59,53,112
P15,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.46392156862745104,0.057025137171107014,"[0.48888888888888893, 0.4166666666666667, 0.4305555555555556, 0.4305555555555556, 0.5529411764705883]",0.6063241106719367,23,89,112
P15,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.4383660130718955,0.0839290033204232,"[0.4166666666666667, 0.3333333333333333, 0.4027777777777778, 0.4861111111111111, 0.5529411764705883]",0.5893280632411068,23,89,112
P15,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.487124183006536,0.048927800739087264,"[0.4777777777777778, 0.5166666666666667, 0.5555555555555556, 0.4444444444444444, 0.4411764705882353]",0.6434782608695653,23,89,112
P15,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.49522875816993467,0.07377287217979904,"[0.5888888888888889, 0.4444444444444444, 0.5555555555555556, 0.4166666666666667, 0.47058823529411764]",0.6782608695652174,23,89,112
P15,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.40147058823529413,0.046645962617653094,"[0.3888888888888889, 0.4166666666666667, 0.3472222222222222, 0.4722222222222222, 0.38235294117647056]",0.6067193675889329,23,89,112
P15,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.4264705882352941,0.039045108318132425,"[0.3888888888888889, 0.4444444444444444, 0.4722222222222222, 0.4444444444444444, 0.38235294117647056]",0.6154150197628458,23,89,112
P15,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.4421568627450981,0.1909984646958425,"[0.46111111111111114, 0.16666666666666666, 0.3888888888888889, 0.5, 0.6941176470588235]",0.46482213438735176,23,89,112
P15,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.43326797385620913,0.15521020700982416,"[0.43333333333333335, 0.2222222222222222, 0.3472222222222222, 0.5694444444444444, 0.5941176470588235]",0.5371541501976285,23,89,112
P15,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.465,0.13381856152046848,"[0.5722222222222222, 0.5722222222222222, 0.4305555555555556, 0.25, 0.5]",0.658498023715415,23,89,112
P15,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.49777777777777776,0.04241913148626907,"[0.5166666666666667, 0.4722222222222222, 0.5555555555555556, 0.4444444444444444, 0.5]",0.7051383399209487,23,89,112
P15,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4338888888888889,0.04093807428209009,"[0.4166666666666667, 0.43333333333333335, 0.3888888888888889, 0.4305555555555556, 0.5]",0.5707509881422925,23,89,112
P15,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.4116666666666666,0.0669669164680185,"[0.4444444444444444, 0.40555555555555556, 0.3888888888888889, 0.3194444444444444, 0.5]",0.534387351778656,23,89,112
P15,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.47833333333333333,0.030956959368344514,"[0.43333333333333335, 0.5, 0.5, 0.4583333333333333, 0.5]",0.7059288537549407,23,89,112
P15,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.4866666666666667,0.018675262571079557,"[0.46111111111111114, 0.5, 0.4722222222222222, 0.5, 0.5]",0.6873517786561265,23,89,112
P15,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.7312252964426877,23,89,112
P15,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.4611111111111111,0.1031898645611484,"[0.5, 0.5, 0.5277777777777778, 0.2777777777777778, 0.5]",0.6675889328063241,23,89,112
P15,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.5216666666666667,0.09538744902815448,"[0.6777777777777778, 0.5, 0.41666666666666663, 0.5138888888888888, 0.5]",0.6418972332015811,23,89,112
P15,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.5022222222222222,0.10661746550456583,"[0.6777777777777778, 0.5, 0.41666666666666663, 0.4166666666666667, 0.5]",0.6418972332015811,23,89,112
P15,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5736904761904762,0.07963120065598554,"[0.5833333333333333, 0.6791666666666667, 0.48214285714285715, 0.6142857142857143, 0.5095238095238095]",0.6245059288537549,38,74,112
P15,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5598809523809524,0.10507394006040982,"[0.5833333333333333, 0.7125, 0.44642857142857145, 0.5809523809523809, 0.47619047619047616]",0.6059288537549408,38,74,112
P15,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5566666666666666,0.11993670973644238,"[0.6791666666666667, 0.5875, 0.39285714285714285, 0.6476190476190476, 0.47619047619047616]",0.6241106719367588,38,74,112
P15,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5347619047619048,0.10642833839326785,"[0.6791666666666667, 0.5875, 0.39285714285714285, 0.5047619047619047, 0.5095238095238095]",0.6150197628458498,38,74,112
P15,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5023809523809524,0.07891788694471358,"[0.425, 0.6166666666666667, 0.44642857142857145, 0.47619047619047616, 0.5476190476190476]",0.5533596837944664,38,74,112
P15,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5023809523809524,0.06275034894338839,"[0.4875, 0.5541666666666667, 0.44642857142857145, 0.44285714285714284, 0.5809523809523809]",0.5533596837944664,38,74,112
P15,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5870238095238095,0.06909942637695037,"[0.6166666666666667, 0.6166666666666667, 0.4732142857142857, 0.5761904761904761, 0.6523809523809523]",0.633596837944664,38,74,112
P15,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.575,0.05210118741601508,"[0.5833333333333333, 0.5541666666666667, 0.5089285714285714, 0.5761904761904761, 0.6523809523809523]",0.6252964426877471,38,74,112
P15,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.48011904761904767,0.08824954311162424,"[0.45416666666666666, 0.6166666666666667, 0.48214285714285715, 0.47619047619047616, 0.37142857142857144]",0.5351778656126482,38,74,112
P15,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.6254761904761905,0.10370339157441417,"[0.7416666666666667, 0.7083333333333333, 0.48214285714285715, 0.6142857142857143, 0.5809523809523809]",0.6596837944664031,38,74,112
P15,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.591547619047619,0.08887444964923,"[0.7416666666666667, 0.5833333333333333, 0.5089285714285714, 0.5761904761904761, 0.5476190476190476]",0.633201581027668,38,74,112
P15,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5501190476190476,0.12242703412566709,"[0.7375, 0.55, 0.48214285714285715, 0.5714285714285714, 0.4095238095238095]",0.5976284584980237,38,74,112
P15,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.5266666666666666,0.11690588327461406,"[0.7041666666666666, 0.55, 0.38392857142857145, 0.5142857142857142, 0.4809523809523809]",0.5434782608695652,38,74,112
P15,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5569047619047619,0.11027627128748185,"[0.675, 0.6416666666666666, 0.4107142857142857, 0.5761904761904761, 0.4809523809523809]",0.5794466403162055,38,74,112
P15,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.544047619047619,0.09187129294355323,"[0.6416666666666666, 0.6416666666666666, 0.44642857142857145, 0.5095238095238095, 0.4809523809523809]",0.5616600790513834,38,74,112
P15,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.5960714285714286,0.1152578323318298,"[0.7083333333333333, 0.6416666666666666, 0.4017857142857143, 0.6095238095238096, 0.6190476190476191]",0.6154150197628458,38,74,112
P15,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.6013095238095238,0.09724849823088924,"[0.675, 0.675, 0.4375, 0.6095238095238096, 0.6095238095238096]",0.6426877470355732,38,74,112
P15,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.5895238095238096,0.10667274509679246,"[0.4875, 0.6083333333333334, 0.6517857142857143, 0.47619047619047616, 0.7238095238095238]",0.5901185770750988,38,74,112
P15,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.6061904761904762,0.0905668014315508,"[0.6791666666666667, 0.6791666666666667, 0.48214285714285715, 0.5380952380952381, 0.6523809523809523]",0.6600790513833992,38,74,112
P15,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.6125,0.08351489574795255,"[0.6791666666666667, 0.6458333333333333, 0.5089285714285714, 0.5380952380952381, 0.6904761904761905]",0.6513833992094862,38,74,112
P15,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.48773809523809525,0.04036135671216046,"[0.5, 0.5291666666666667, 0.42857142857142855, 0.5142857142857142, 0.4666666666666667]",0.6063241106719367,38,74,112
P15,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.46238095238095234,0.0762780839326433,"[0.5, 0.5541666666666667, 0.3482142857142857, 0.44285714285714284, 0.4666666666666667]",0.5612648221343873,38,74,112
P15,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5675000000000001,0.06988865861622043,"[0.575, 0.5875, 0.44642857142857145, 0.6095238095238096, 0.6190476190476191]",0.607509881422925,38,74,112
P15,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5102380952380952,0.06757119156641549,"[0.5, 0.6208333333333333, 0.4732142857142857, 0.5142857142857142, 0.44285714285714284]",0.517786561264822,38,74,112
P15,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.5729761904761904,0.12838431600616906,"[0.7708333333333333, 0.5041666666666667, 0.4375, 0.5333333333333333, 0.6190476190476191]",0.51699604743083,38,74,112
P15,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.5613095238095238,0.08830613430565895,"[0.6083333333333334, 0.675, 0.4375, 0.5380952380952381, 0.5476190476190476]",0.5889328063241106,38,74,112
P15,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.5753571428571428,0.13334236789119183,"[0.6708333333333334, 0.7333333333333334, 0.4107142857142857, 0.47619047619047616, 0.5857142857142856]",0.5703557312252965,38,74,112
P16,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.6033333333333333,0.10126800251477926,"[0.7333333333333334, 0.5833333333333333, 0.49166666666666664, 0.6791666666666667, 0.5291666666666667]",0.6543478260869565,41,75,116
P16,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.6158333333333333,0.081084232608922,"[0.7, 0.6166666666666667, 0.5875, 0.6791666666666667, 0.49583333333333335]",0.6634057971014493,41,75,116
P16,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.6105555555555556,0.11004961703648286,"[0.6777777777777778, 0.6166666666666667, 0.55, 0.7458333333333333, 0.4625]",0.6547101449275362,41,75,116
P16,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.6163888888888889,0.06572981781974815,"[0.6444444444444444, 0.6125, 0.5541666666666667, 0.7125, 0.5583333333333333]",0.6550724637681159,41,75,116
P16,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5158333333333334,0.026906473818271576,"[0.5, 0.5208333333333333, 0.5125, 0.5583333333333333, 0.4875]",0.5518115942028985,41,75,116
P16,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5136111111111111,0.0718701353694613,"[0.5222222222222221, 0.5208333333333333, 0.47916666666666663, 0.6208333333333333, 0.425]",0.5431159420289855,41,75,116
P16,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.6408333333333334,0.08766848857422424,"[0.6666666666666666, 0.6166666666666667, 0.5541666666666667, 0.7791666666666667, 0.5875]",0.6811594202898551,41,75,116
P16,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.6266666666666667,0.07232498031647003,"[0.6, 0.55, 0.6208333333333333, 0.7458333333333333, 0.6166666666666667]",0.6557971014492754,41,75,116
P16,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.6788888888888889,0.06817166965250208,"[0.6111111111111112, 0.6833333333333333, 0.7083333333333333, 0.775, 0.6166666666666667]",0.6989130434782609,41,75,116
P16,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.6355555555555557,0.08711112882652883,"[0.5777777777777777, 0.5875, 0.5541666666666667, 0.7458333333333333, 0.7125]",0.6731884057971015,41,75,116
P16,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.5116666666666666,0.07189160436224648,"[0.4, 0.49166666666666664, 0.5208333333333333, 0.5625, 0.5833333333333333]",0.5702898550724638,41,75,116
P16,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.5372222222222222,0.07677553662913306,"[0.5111111111111111, 0.49166666666666664, 0.5833333333333333, 0.6458333333333333, 0.45416666666666666]",0.5608695652173913,41,75,116
P16,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.6141666666666666,0.06988333532077268,"[0.6666666666666666, 0.6458333333333333, 0.5541666666666667, 0.6791666666666667, 0.525]",0.6463768115942029,41,75,116
P16,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.655,0.09777915876550014,"[0.7666666666666666, 0.55, 0.6208333333333333, 0.75, 0.5875]",0.7061594202898551,41,75,116
P16,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.643888888888889,0.06124984252940198,"[0.7111111111111111, 0.6208333333333333, 0.5541666666666667, 0.6875, 0.6458333333333333]",0.6978260869565218,41,75,116
P16,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.6047222222222223,0.08053519857724663,"[0.5444444444444445, 0.6541666666666667, 0.5208333333333333, 0.7166666666666667, 0.5875]",0.6561594202898551,41,75,116
P16,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.5519444444444445,0.07715899689905992,"[0.45555555555555555, 0.5, 0.5875, 0.5625, 0.6541666666666667]",0.6394927536231884,41,75,116
P16,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.5547222222222222,0.07403963319702911,"[0.5777777777777777, 0.5, 0.5833333333333333, 0.65, 0.4625]",0.6210144927536232,41,75,116
P16,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.47860139860139855,0.08093373862933674,"[0.45104895104895104, 0.4192307692307692, 0.5606060606060606, 0.5681818181818181, 0.3939393939393939]",0.4829710144927536,54,62,116
P16,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5143589743589744,0.07889175930276376,"[0.5034965034965035, 0.5076923076923077, 0.6022727272727273, 0.5643939393939394, 0.3939393939393939]",0.5173913043478261,54,62,116
P16,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5377972027972028,0.1350826007431483,"[0.43356643356643354, 0.6076923076923078, 0.7424242424242424, 0.4734848484848485, 0.4318181818181818]",0.5355072463768116,54,62,116
P16,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5454895104895104,0.12190770027345654,"[0.465034965034965, 0.5692307692307692, 0.7424242424242424, 0.5189393939393939, 0.4318181818181818]",0.5438405797101449,54,62,116
P16,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5077272727272727,0.06931006227241766,"[0.4195804195804196, 0.6076923076923078, 0.5227272727272727, 0.5151515151515151, 0.4734848484848485]",0.5094202898550725,54,62,116
P16,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.4893939393939394,0.060884399291627936,"[0.5034965034965035, 0.5192307692307692, 0.5681818181818181, 0.42803030303030304, 0.42803030303030304]",0.4913043478260869,54,62,116
P16,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5244755244755245,0.06859923676662642,"[0.5419580419580419, 0.5576923076923077, 0.6098484848484849, 0.4772727272727273, 0.4356060606060606]",0.5257246376811594,54,62,116
P16,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5167832167832167,0.09932470408172038,"[0.5419580419580419, 0.5192307692307692, 0.6590909090909092, 0.38636363636363635, 0.4772727272727273]",0.5170289855072464,54,62,116
P16,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.4570979020979021,0.04989591347030082,"[0.47202797202797203, 0.43846153846153846, 0.4507575757575758, 0.3939393939393939, 0.5303030303030303]",0.4394927536231884,54,62,116
P16,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5747086247086247,0.09784801376853335,"[0.7027972027972028, 0.5192307692307692, 0.5151515151515151, 0.6553030303030303, 0.4810606060606061]",0.5764492753623188,54,62,116
P16,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5494755244755245,0.047259599194102324,"[0.5419580419580419, 0.5576923076923077, 0.553030303030303, 0.6136363636363636, 0.4810606060606061]",0.5518115942028985,54,62,116
P16,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5658041958041957,0.09816278666681648,"[0.5279720279720279, 0.6192307692307693, 0.6931818181818181, 0.4318181818181818, 0.5568181818181819]",0.5692028985507246,54,62,116
