participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names,modality
P29,arousal,svm,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5573593073593074,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]",face
P29,arousal,svm,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5108225108225107,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]",face
P29,arousal,svm,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.53989898989899,"[""video_irisdo_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]",face
P29,arousal,svm,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]",face
P29,arousal,svm,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5273448773448774,"[""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.427994227994228,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]",face
P29,arousal,gnb,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.4574314574314574,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.4504329004329004,"[""video_irisdo_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]",face
P29,arousal,gnb,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5066378066378067,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean""]",face
P29,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5232323232323232,"[""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mnso_norm_mean"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,logreg,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4922077922077922,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,logreg,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.4997113997113997,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,logreg,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.4962481962481962,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,logreg,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5001443001443001,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,logreg,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5701298701298702,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,svm,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5329004329004329,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,svm,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5189033189033189,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,svm,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5272727272727272,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,svm,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.554040404040404,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,svm,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5935064935064934,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4128427128427128,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4744588744588744,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.467099567099567,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5373015873015873,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,gnb,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5228715728715728,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]",face
P29,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4666666666666666,"[""eeg_hc__C3"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_gamma__Cz""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5728070175438597,"[""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5614035087719298,"[""eeg_sd__PO8"", ""eeg_hc__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_beta__Pz""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4125642388800283,"[""eeg_se_delta__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__Cz"", ""video_mnso_norm_mean""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.586682615629984,"[""eeg_sd__PO7"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Cz"", ""eeg_bp_gamma__Oz""]",multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.4824561403508771,"[""eeg_hc__C3"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_gamma__Cz""]",multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5798245614035088,"[""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3""]",multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5789473684210527,"[""eeg_sd__PO8"", ""eeg_hc__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_beta__Pz""]",multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.4819688109161793,"[""eeg_se_delta__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__Cz"", ""video_mnso_norm_mean""]",multimodal
P29,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6098883572567783,"[""eeg_sd__PO7"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Cz"", ""eeg_bp_gamma__Oz""]",multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.3894736842105263,"[""eeg_hc__C3"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_gamma__Cz""]",multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5631578947368421,"[""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3""]",multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5701754385964912,"[""eeg_sd__PO8"", ""eeg_hc__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_beta__Pz""]",multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.3550682261208577,"[""eeg_se_delta__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__Cz"", ""video_mnso_norm_mean""]",multimodal
P29,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5844497607655502,"[""eeg_sd__PO7"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Cz"", ""eeg_bp_gamma__Oz""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4333333333333333,"[""eeg_sd__PO7"", ""eeg_hc__C3"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C4"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Fz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Cz""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.6719298245614036,"[""eeg_sd__C4"", ""eeg_sd__PO8"", ""eeg_hm__PO8"", ""eeg_hc__PO8"", ""eeg_bp_delta__C4"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__C3""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5131578947368421,"[""eeg_sd__PO8"", ""eeg_hc__C3"", ""eeg_hc__PO8"", ""eeg_se_theta__Oz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C4""]",multimodal
P29,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4227449937976253,"[""eeg_sd__PO8"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__PO8"", ""eeg_se_delta__C3"", ""eeg_bp_alpha__Oz"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_gamma__Cz"", ""video_mnso_norm_mean""]",multimodal
