participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size,modality
P19,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5827777777777777,0.0645616749824786,"[0.5666666666666667, 0.6666666666666666, 0.5555555555555556, 0.5, 0.625]",0.6166666666666667,43,77,120,multimodal
P19,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6072222222222222,0.0876742642989969,"[0.5888888888888888, 0.7, 0.6222222222222222, 0.46875, 0.65625]",0.6583333333333334,43,77,120,multimodal
P19,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6219444444444444,0.0679076482310469,"[0.5888888888888888, 0.7111111111111111, 0.6222222222222222, 0.53125, 0.65625]",0.6666666666666666,43,77,120,multimodal
P19,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5636111111111111,0.060031498933456,"[0.5777777777777777, 0.6555555555555556, 0.5222222222222221, 0.5, 0.5625]",0.575,43,77,120,multimodal
P19,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5684722222222222,0.0751438948835606,"[0.5777777777777777, 0.6222222222222222, 0.6111111111111112, 0.4375, 0.59375]",0.5916666666666667,43,77,120,multimodal
P19,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5579166666666666,0.0473435940234973,"[0.5777777777777777, 0.5, 0.5555555555555556, 0.53125, 0.625]",0.6083333333333334,43,77,120,multimodal
P19,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5155555555555555,0.0412759458244593,"[0.5, 0.48888888888888893, 0.5888888888888888, 0.5, 0.5]",0.575,43,77,120,multimodal
P19,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5872222222222222,0.0589124690735813,"[0.6111111111111112, 0.5555555555555556, 0.6444444444444444, 0.5, 0.625]",0.6166666666666666,43,77,120,multimodal
P20,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,0.4408088235294117,0.068785379383667,"[0.3235294117647059, 0.47058823529411764, 0.4411764705882353, 0.5, 0.46875]",0.6,37,83,120,face
P20,arousal,gnb,face_geometry,all_face,all,primary,10,all,5,0.4940126050420168,0.0563902367448275,"[0.4243697478991597, 0.542016806722689, 0.4411764705882353, 0.53125, 0.53125]",0.6333333333333333,37,83,120,face
P20,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,0.460609243697479,0.0475913228087947,"[0.5126050420168067, 0.47058823529411764, 0.38235294117647056, 0.46875, 0.46875]",0.625,37,83,120,face
P20,arousal,logreg,face_geometry,all_face,all,primary,10,all,5,0.4458508403361344,0.0651557984715488,"[0.3487394957983193, 0.5, 0.4117647058823529, 0.5, 0.46875]",0.5916666666666667,37,83,120,face
P20,arousal,svm,face_geometry,all_face,5,primary,10,5,5,0.4761029411764705,0.0790144490511183,"[0.3487394957983193, 0.5, 0.5630252100840336, 0.5, 0.46875]",0.575,37,83,120,face
P20,arousal,svm,face_geometry,all_face,all,primary,10,all,5,0.4986869747899159,0.0244843117230073,"[0.46218487394957986, 0.5, 0.5, 0.5, 0.53125]",0.6166666666666667,37,83,120,face
P20,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4855128205128206,0.137818723900137,"[0.391025641025641, 0.46153846153846156, 0.7243589743589745, 0.39230769230769236, 0.4583333333333333]",0.5467836257309941,29,64,93,multimodal
P20,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4952564102564102,0.0538377588083333,"[0.42948717948717946, 0.5064102564102564, 0.5128205128205128, 0.5692307692307692, 0.4583333333333333]",0.5695906432748539,29,64,93,multimodal
P20,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4784615384615384,0.0360048758477601,"[0.46794871794871795, 0.46794871794871795, 0.5256410256410257, 0.4307692307692308, 0.5]",0.5263157894736843,29,64,93,multimodal
P20,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4798717948717949,0.1241999379592684,"[0.5192307692307692, 0.4230769230769231, 0.5961538461538461, 0.5692307692307692, 0.2916666666666667]",0.5251461988304094,29,64,93,multimodal
P20,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4632051282051282,0.0662269770696332,"[0.42948717948717946, 0.5512820512820513, 0.46794871794871795, 0.49230769230769234, 0.375]",0.5251461988304094,29,64,93,multimodal
P20,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4978205128205128,0.0931756734045878,"[0.4230769230769231, 0.39743589743589747, 0.5512820512820513, 0.49230769230769234, 0.625]",0.5485380116959064,29,64,93,multimodal
P20,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5053846153846153,0.0309609412269201,"[0.5192307692307692, 0.5, 0.46153846153846156, 0.5461538461538462, 0.5]",0.6239766081871345,29,64,93,multimodal
P20,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4869230769230769,0.0570505617932062,"[0.42948717948717946, 0.5, 0.4358974358974359, 0.5692307692307692, 0.5]",0.5812865497076023,29,64,93,multimodal
P20,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4937179487179487,0.0717267304836747,"[0.5, 0.6025641025641025, 0.5, 0.4076923076923077, 0.45833333333333337]",0.5783625730994152,29,64,93,multimodal
P20,valence,gnb,face_geometry,all_face,5,primary,10,5,5,0.4266633366633366,0.1273997170072408,"[0.37412587412587417, 0.22727272727272727, 0.5104895104895105, 0.5357142857142857, 0.4857142857142857]",0.425,53,67,120,face
P20,valence,gnb,face_geometry,all_face,all,primary,10,all,5,0.4478321678321678,0.117758307965049,"[0.465034965034965, 0.2727272727272727, 0.6013986013986015, 0.4285714285714286, 0.4714285714285714]",0.4416666666666667,53,67,120,face
P20,valence,logreg,face_geometry,all_face,5,primary,10,5,5,0.5280919080919081,0.0614272972788578,"[0.5279720279720279, 0.5734265734265734, 0.5104895104895105, 0.4357142857142857, 0.5928571428571429]",0.5416666666666666,53,67,120,face
P20,valence,logreg,face_geometry,all_face,all,primary,10,all,5,0.5144155844155844,0.1273369893925407,"[0.5664335664335665, 0.36713286713286714, 0.7027972027972028, 0.45, 0.4857142857142857]",0.525,53,67,120,face
P20,valence,svm,face_geometry,all_face,5,primary,10,5,5,0.5465734265734266,0.087138435509292,"[0.42657342657342656, 0.6573426573426573, 0.548951048951049, 0.5071428571428571, 0.5928571428571429]",0.5583333333333333,53,67,120,face
P20,valence,svm,face_geometry,all_face,all,primary,10,all,5,0.5222177822177823,0.1518983663489747,"[0.5734265734265734, 0.2902097902097902, 0.6188811188811189, 0.4571428571428572, 0.6714285714285715]",0.5333333333333333,53,67,120,face
P20,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.53,0.1715758479650859,"[0.2722222222222222, 0.7333333333333334, 0.4777777777777778, 0.5555555555555556, 0.6111111111111112]",0.5280701754385965,47,46,93,multimodal
P20,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5055555555555555,0.2524876234590519,"[0.1611111111111111, 0.8388888888888889, 0.5277777777777778, 0.38888888888888884, 0.6111111111111112]",0.5052631578947369,47,46,93,multimodal
P20,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5577777777777777,0.1109443192565921,"[0.4222222222222222, 0.6777777777777778, 0.5222222222222221, 0.5, 0.6666666666666666]",0.5596491228070175,47,46,93,multimodal
P20,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4644444444444445,0.2092977676793414,"[0.2111111111111111, 0.7388888888888889, 0.37222222222222223, 0.3888888888888889, 0.6111111111111112]",0.4631578947368421,47,46,93,multimodal
P20,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5177777777777778,0.2086627026010881,"[0.20555555555555555, 0.7388888888888889, 0.5333333333333333, 0.4444444444444444, 0.6666666666666667]",0.5169590643274853,47,46,93,multimodal
P20,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5055555555555555,0.1633465603109906,"[0.26111111111111107, 0.6833333333333333, 0.5277777777777778, 0.4444444444444444, 0.6111111111111112]",0.5058479532163742,47,46,93,multimodal
P20,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4933333333333333,0.1466393072124698,"[0.3555555555555555, 0.7388888888888889, 0.4277777777777778, 0.4444444444444444, 0.5]",0.4941520467836257,47,46,93,multimodal
P20,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5155555555555555,0.2143897454706333,"[0.3111111111111111, 0.8444444444444444, 0.4222222222222222, 0.3888888888888889, 0.6111111111111112]",0.5157894736842106,47,46,93,multimodal
P20,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5144444444444444,0.156475454628624,"[0.26111111111111107, 0.6833333333333333, 0.5722222222222222, 0.5, 0.5555555555555556]",0.5163742690058479,47,46,93,multimodal
P21,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,0.6172127872127872,0.1126927072078671,"[0.6503496503496503, 0.5, 0.5071428571428571, 0.6642857142857144, 0.7642857142857142]",0.6416666666666666,69,51,120,face
P21,arousal,gnb,face_geometry,all_face,all,primary,10,all,5,0.6029270729270729,0.0770839780933944,"[0.6503496503496503, 0.5, 0.5428571428571428, 0.6428571428571428, 0.6785714285714286]",0.625,69,51,120,face
P21,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,0.6177322677322677,0.1326766744646776,"[0.6958041958041958, 0.5357142857142857, 0.5071428571428571, 0.5357142857142857, 0.8142857142857143]",0.6333333333333333,69,51,120,face
P21,arousal,logreg,face_geometry,all_face,all,primary,10,all,5,0.552927072927073,0.0683752201704867,"[0.6503496503496503, 0.5357142857142857, 0.4857142857142857, 0.5, 0.5928571428571429]",0.5666666666666667,69,51,120,face
P21,arousal,svm,face_geometry,all_face,5,primary,10,5,5,0.5981518481518482,0.127812817944921,"[0.5979020979020979, 0.5714285714285714, 0.5071428571428571, 0.5, 0.8142857142857143]",0.6166666666666667,69,51,120,face
P21,arousal,svm,face_geometry,all_face,all,primary,10,all,5,0.5863336663336663,0.0633151177281541,"[0.6888111888111889, 0.5714285714285714, 0.5785714285714285, 0.5142857142857142, 0.5785714285714285]",0.6083333333333334,69,51,120,face
P21,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5673076923076923,0.0912195478894725,"[0.47435897435897434, 0.6282051282051282, 0.5897435897435898, 0.47115384615384615, 0.6730769230769231]",0.6112554112554113,65,43,108,multimodal
P21,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5527777777777778,0.0825406082195891,"[0.45726495726495725, 0.6111111111111112, 0.5897435897435898, 0.47115384615384615, 0.6346153846153846]",0.6017316017316017,65,43,108,multimodal
P21,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5422008547008547,0.1079681106583427,"[0.4188034188034188, 0.6666666666666666, 0.5341880341880342, 0.4567307692307692, 0.6346153846153846]",0.5831168831168831,65,43,108,multimodal
P21,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5057692307692307,0.0741486858508782,"[0.47435897435897434, 0.6282051282051282, 0.5128205128205128, 0.4326923076923077, 0.4807692307692308]",0.5359307359307359,65,43,108,multimodal
P21,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5293803418803419,0.0940231641397085,"[0.4358974358974359, 0.5897435897435898, 0.6452991452991452, 0.4326923076923077, 0.5432692307692308]",0.5545454545454545,65,43,108,multimodal
P21,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5211538461538462,0.0833826284179953,"[0.47435897435897434, 0.6282051282051282, 0.5897435897435898, 0.4326923076923077, 0.4807692307692308]",0.5541125541125541,65,43,108,multimodal
P21,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4801282051282051,0.0493559101983001,"[0.4017094017094017, 0.47435897435897434, 0.5341880341880342, 0.4855769230769231, 0.5048076923076923]",0.5186147186147186,65,43,108,multimodal
P21,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4941239316239316,0.0837142701294312,"[0.4145299145299145, 0.44017094017094016, 0.5726495726495726, 0.44711538461538464, 0.5961538461538461]",0.5376623376623376,65,43,108,multimodal
P21,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5157051282051283,0.0579016461617599,"[0.4188034188034188, 0.5555555555555556, 0.5512820512820513, 0.5480769230769231, 0.5048076923076923]",0.5554112554112554,65,43,108,multimodal
P21,valence,gnb,face_geometry,all_face,5,primary,10,5,5,0.5785714285714285,0.0849892172254552,"[0.6388888888888888, 0.4722222222222222, 0.6388888888888888, 0.5, 0.6428571428571428]",0.7166666666666666,31,89,120,face
P21,valence,gnb,face_geometry,all_face,all,primary,10,all,5,0.5393557422969188,0.0805586973866081,"[0.5833333333333333, 0.41666666666666663, 0.5833333333333334, 0.5, 0.6134453781512605]",0.6583333333333333,31,89,120,face
P21,valence,logreg,face_geometry,all_face,5,primary,10,5,5,0.5669467787114846,0.10537727906089,"[0.6666666666666667, 0.41666666666666663, 0.5277777777777778, 0.5555555555555556, 0.6680672268907563]",0.5916666666666667,31,89,120,face
P21,valence,logreg,face_geometry,all_face,all,primary,10,all,5,0.5563492063492064,0.0771720827779856,"[0.6111111111111112, 0.4444444444444444, 0.5555555555555556, 0.5277777777777778, 0.6428571428571428]",0.6666666666666666,31,89,120,face
P21,valence,svm,face_geometry,all_face,5,primary,10,5,5,0.5637721755368814,0.0999130919748892,"[0.6944444444444444, 0.41666666666666663, 0.5555555555555556, 0.5555555555555556, 0.5966386554621849]",0.6,31,89,120,face
P21,valence,svm,face_geometry,all_face,all,primary,10,all,5,0.5415499533146593,0.0458886859966678,"[0.5833333333333333, 0.5, 0.5, 0.5277777777777778, 0.5966386554621849]",0.6166666666666667,31,89,120,face
P21,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.532279411764706,0.0890747445750324,"[0.5235294117647059, 0.42352941176470593, 0.6705882352941177, 0.5375, 0.50625]",0.6670995670995671,25,83,108,multimodal
P21,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5836764705882354,0.1328912154786165,"[0.6235294117647059, 0.48235294117647054, 0.8, 0.50625, 0.50625]",0.703030303030303,25,83,108,multimodal
P21,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5299264705882353,0.1079147767844742,"[0.5235294117647059, 0.48235294117647054, 0.7, 0.40625, 0.5375]",0.6848484848484848,25,83,108,multimodal
P21,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4908088235294118,0.0624101863330937,"[0.48235294117647054, 0.4529411764705883, 0.6, 0.46875, 0.45]",0.6471861471861472,25,83,108,multimodal
P21,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.6102941176470589,0.1392552717470421,"[0.6529411764705882, 0.611764705882353, 0.8117647058823529, 0.4375, 0.5375]",0.7216450216450216,25,83,108,multimodal
P21,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4954411764705882,0.0640110377525021,"[0.5117647058823529, 0.4529411764705883, 0.6, 0.46875, 0.44375]",0.6753246753246753,25,83,108,multimodal
P21,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4970588235294118,0.0453094237411797,"[0.5647058823529412, 0.47058823529411764, 0.5, 0.44375, 0.50625]",0.6567099567099567,25,83,108,multimodal
P21,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4963235294117646,0.0673145600891813,"[0.5235294117647059, 0.5705882352941176, 0.5, 0.5, 0.3875]",0.6558441558441558,25,83,108,multimodal
P21,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5820588235294117,0.1022688126194984,"[0.723529411764706, 0.5705882352941176, 0.6411764705882352, 0.5, 0.475]",0.7216450216450216,25,83,108,multimodal
P22,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,0.5958730158730159,0.0564954507340256,"[0.6666666666666666, 0.5333333333333333, 0.6222222222222222, 0.5428571428571428, 0.6142857142857143]",0.6333333333333333,73,47,120,face
P22,arousal,gnb,face_geometry,all_face,all,primary,10,all,5,0.6777777777777778,0.0455606711358182,"[0.7333333333333334, 0.6777777777777778, 0.6777777777777778, 0.6928571428571428, 0.6071428571428572]",0.7,73,47,120,face
P22,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,0.5588888888888889,0.0704527703113598,"[0.5888888888888888, 0.5111111111111111, 0.5444444444444445, 0.4857142857142857, 0.6642857142857144]",0.5916666666666667,73,47,120,face
P22,arousal,logreg,face_geometry,all_face,all,primary,10,all,5,0.6265079365079365,0.0335480612135292,"[0.6222222222222222, 0.5888888888888888, 0.6, 0.6571428571428571, 0.6642857142857144]",0.6666666666666666,73,47,120,face
P22,arousal,svm,face_geometry,all_face,5,primary,10,5,5,0.5465079365079365,0.0778902652713179,"[0.5333333333333333, 0.4888888888888889, 0.48888888888888893, 0.5428571428571428, 0.6785714285714286]",0.5916666666666667,73,47,120,face
P22,arousal,svm,face_geometry,all_face,all,primary,10,all,5,0.5636507936507937,0.0674519135755149,"[0.5555555555555556, 0.4777777777777778, 0.5777777777777777, 0.5428571428571428, 0.6642857142857144]",0.6,73,47,120,face
P22,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5944444444444444,0.0678699050469787,"[0.5111111111111111, 0.5444444444444445, 0.5952380952380952, 0.6507936507936507, 0.6706349206349207]",0.6503623188405797,72,45,117,multimodal
P22,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5806349206349206,0.0715906450491528,"[0.5333333333333333, 0.48888888888888893, 0.6507936507936507, 0.6507936507936507, 0.5793650793650793]",0.6333333333333334,72,45,117,multimodal
P22,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5833333333333333,0.0707106781186547,"[0.5666666666666667, 0.48888888888888893, 0.5793650793650793, 0.6865079365079365, 0.5952380952380952]",0.6416666666666667,72,45,117,multimodal
P22,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5768253968253969,0.0454443917746092,"[0.6222222222222222, 0.5555555555555556, 0.5992063492063493, 0.5079365079365079, 0.5992063492063493]",0.5978260869565217,72,45,117,multimodal
P22,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5750793650793651,0.053120085770071,"[0.5888888888888888, 0.4888888888888889, 0.6150793650793651, 0.5634920634920635, 0.6190476190476191]",0.5902173913043478,72,45,117,multimodal
P22,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5841269841269842,0.0673177765793539,"[0.6888888888888889, 0.5333333333333333, 0.6150793650793651, 0.5436507936507937, 0.5396825396825397]",0.6318840579710144,72,45,117,multimodal
P22,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5257142857142857,0.1116774117414657,"[0.6222222222222222, 0.5222222222222223, 0.5238095238095238, 0.6150793650793651, 0.34523809523809523]",0.571376811594203,72,45,117,multimodal
