participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P21,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,108,86,22,25,83,0.5117647058823529,0.6818181818181818
P21,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,108,86,22,25,83,0.6,0.8181818181818182
P21,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,108,87,21,25,83,0.5375,0.7142857142857143
P21,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,108,87,21,25,83,0.5375,0.7142857142857143
P21,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,108,86,22,25,83,0.6705882352941177,0.8181818181818182
P21,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,108,86,22,25,83,0.5117647058823529,0.6818181818181818
P21,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,108,86,22,25,83,0.723529411764706,0.6818181818181818
P21,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,108,87,21,25,83,0.5125,0.5714285714285714
P21,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,108,86,22,25,83,0.5352941176470588,0.5
P21,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,108,86,22,25,83,0.5117647058823529,0.6818181818181818
P21,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,108,86,22,25,83,0.5941176470588235,0.5909090909090909
P21,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,108,87,21,25,83,0.5,0.7619047619047619
P21,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,108,86,22,25,83,0.5529411764705883,0.6363636363636364
P21,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,108,86,22,25,83,0.4529411764705883,0.5909090909090909
P21,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,108,86,22,25,83,0.7411764705882353,0.8181818181818182
P21,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,108,87,21,25,83,0.50625,0.6666666666666666
P21,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,108,87,21,25,83,0.50625,0.6666666666666666
P21,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,108,86,22,25,83,0.6705882352941177,0.8181818181818182
P21,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,108,86,22,25,83,0.5411764705882353,0.7272727272727273
P21,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,108,86,22,25,83,0.6529411764705882,0.6818181818181818
P21,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,108,86,22,25,83,0.6,0.8181818181818182
P21,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,108,86,22,25,83,0.5117647058823529,0.6818181818181818
P21,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,108,86,22,25,83,0.6411764705882352,0.7727272727272727
P21,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,108,87,21,25,83,0.5375,0.7142857142857143
P21,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,108,87,21,25,83,0.44375,0.5714285714285714
P21,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,108,86,22,25,83,0.5529411764705883,0.6363636363636364
P21,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,108,86,22,25,83,0.48235294117647054,0.6363636363636364
P21,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,108,86,22,25,83,0.7411764705882353,0.8181818181818182
P21,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,25,83,0.6,0.8181818181818182
P21,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,25,83,0.5,0.7727272727272727
P21,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,25,83,0.5941176470588235,0.5909090909090909
P21,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,25,83,0.56875,0.7619047619047619
P21,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,25,83,0.46875,0.7142857142857143
P21,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,25,83,0.5235294117647059,0.5909090909090909
P21,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,25,83,0.5411764705882353,0.7272727272727273
P21,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,25,83,0.5941176470588235,0.5909090909090909
P21,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,25,83,0.35625,0.3333333333333333
P21,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,25,83,0.60625,0.7142857142857143
P21,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,25,83,0.5823529411764705,0.6818181818181818
P21,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,25,83,0.4411764705882353,0.6818181818181818
P21,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,25,83,0.7,0.8636363636363636
P21,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,25,83,0.6,0.8181818181818182
P21,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,25,83,0.5,0.7727272727272727
P21,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,25,83,0.5529411764705883,0.6363636363636364
P21,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,25,83,0.5375,0.7142857142857143
P21,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,25,83,0.46875,0.7142857142857143
P21,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,25,83,0.5,0.7727272727272727
P21,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,25,83,0.5705882352941176,0.7727272727272727
P21,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,25,83,0.5235294117647059,0.5909090909090909
P21,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,25,83,0.6,0.8095238095238095
P21,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,25,83,0.575,0.6666666666666666
P21,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,25,83,0.5823529411764705,0.6818181818181818
P21,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,25,83,0.4117647058823529,0.6363636363636364
P21,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,25,83,0.7,0.8636363636363636
P21,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,25,83,0.475,0.6190476190476191
P21,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,25,83,0.575,0.6666666666666666
P21,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,108,86,22,65,43,0.6623931623931625,0.6818181818181818
P21,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,108,86,22,65,43,0.6666666666666666,0.7272727272727273
P21,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,108,86,22,65,43,0.5683760683760684,0.5909090909090909
P21,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,108,87,21,65,43,0.4567307692307692,0.47619047619047616
P21,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,108,87,21,65,43,0.5961538461538461,0.6190476190476191
P21,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,108,86,22,65,43,0.44017094017094016,0.5
P21,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,108,86,22,65,43,0.6111111111111112,0.6818181818181818
P21,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,108,86,22,65,43,0.5341880341880342,0.5909090909090909
P21,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,108,87,21,65,43,0.3942307692307692,0.42857142857142855
P21,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,108,87,21,65,43,0.6826923076923077,0.6666666666666666
P21,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,108,86,22,65,43,0.6666666666666666,0.7272727272727273
P21,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364
P21,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,108,87,21,65,43,0.3942307692307692,0.42857142857142855
P21,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,108,87,21,65,43,0.7115384615384616,0.7619047619047619
P21,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,108,86,22,65,43,0.6282051282051282,0.6818181818181818
P21,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,108,86,22,65,43,0.5128205128205128,0.5454545454545454
P21,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,108,87,21,65,43,0.4567307692307692,0.47619047619047616
P21,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,108,87,21,65,43,0.6346153846153846,0.6666666666666666
P21,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,108,86,22,65,43,0.44017094017094016,0.5
P21,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,108,86,22,65,43,0.5555555555555556,0.6363636363636364
P21,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,108,86,22,65,43,0.5341880341880342,0.5909090909090909
P21,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,108,87,21,65,43,0.4567307692307692,0.47619047619047616
P21,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,108,87,21,65,43,0.7451923076923077,0.7142857142857143
P21,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,108,86,22,65,43,0.6111111111111112,0.6818181818181818
P21,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364
P21,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,108,87,21,65,43,0.47115384615384615,0.5238095238095238
P21,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,108,87,21,65,43,0.6730769230769231,0.7142857142857143
P21,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,108,86,22,65,43,0.6623931623931625,0.6818181818181818
P21,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,108,86,22,65,43,0.641025641025641,0.6363636363636364
P21,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,108,87,21,65,43,0.5192307692307692,0.5238095238095238
P21,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,108,87,21,65,43,0.6057692307692308,0.5714285714285714
P21,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,108,86,22,65,43,0.5555555555555556,0.6363636363636364
P21,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,108,86,22,65,43,0.6068376068376069,0.6363636363636364
P21,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714
P21,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,108,87,21,65,43,0.7211538461538461,0.7142857142857143
P21,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,108,86,22,65,43,0.7222222222222222,0.7727272727272727
P21,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,108,86,22,65,43,0.6452991452991452,0.6818181818181818
P21,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,108,87,21,65,43,0.4326923076923077,0.47619047619047616
P21,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,108,87,21,65,43,0.6346153846153846,0.6666666666666666
P21,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,108,86,22,65,43,0.5128205128205128,0.5454545454545454
P21,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,108,86,22,65,43,0.6282051282051282,0.6818181818181818
P21,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,108,86,22,65,43,0.641025641025641,0.6363636363636364
P21,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,108,87,21,65,43,0.5192307692307692,0.5238095238095238
P21,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,108,87,21,65,43,0.6971153846153846,0.7142857142857143
P21,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,108,86,22,65,43,0.44017094017094016,0.5
P21,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,108,86,22,65,43,0.5341880341880342,0.5909090909090909
P21,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,108,86,22,65,43,0.6068376068376069,0.6363636363636364
P21,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,108,87,21,65,43,0.3942307692307692,0.42857142857142855
P21,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,108,87,21,65,43,0.6442307692307692,0.6190476190476191
P21,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,108,86,22,65,43,0.5512820512820513,0.5909090909090909
P21,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,108,86,22,65,43,0.6666666666666666,0.7272727272727273
P21,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364
P21,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,108,87,21,65,43,0.4326923076923077,0.47619047619047616
P21,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,108,87,21,65,43,0.5961538461538461,0.6190476190476191
P21,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,65,43,0.6068376068376069,0.6363636363636364
P21,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,65,43,0.6965811965811965,0.6818181818181818
P21,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364
P21,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,65,43,0.4567307692307692,0.47619047619047616
P21,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,65,43,0.6201923076923077,0.6190476190476191
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,65,43,0.6068376068376069,0.6363636363636364
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,65,43,0.6581196581196581,0.6363636363636364
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,65,43,0.5555555555555556,0.6363636363636364
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,65,43,0.5817307692307692,0.5714285714285714
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,65,43,0.49145299145299143,0.5
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,65,43,0.6837606837606838,0.7272727272727273
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,65,43,0.4951923076923077,0.5238095238095238
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,65,43,0.6068376068376069,0.6363636363636364
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,65,43,0.6965811965811965,0.6818181818181818
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,65,43,0.5128205128205128,0.5454545454545454
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,65,43,0.4807692307692308,0.47619047619047616
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,65,43,0.6201923076923077,0.6190476190476191
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,65,43,0.6025641025641025,0.5909090909090909
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,65,43,0.6965811965811965,0.6818181818181818
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,65,43,0.5726495726495726,0.6363636363636364
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,65,43,0.6201923076923077,0.6190476190476191
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,65,43,0.5470085470085471,0.5454545454545454
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,65,43,0.5128205128205128,0.5454545454545454
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,65,43,0.5721153846153846,0.6190476190476191
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714
P22,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,68,49,0.55,0.5416666666666666
P22,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,68,49,0.4214285714285715,0.4583333333333333
P22,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,68,49,0.5396825396825397,0.6086956521739131
P22,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478
P22,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,68,49,0.5846153846153846,0.6086956521739131
P22,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,68,49,0.6285714285714286,0.6666666666666666
P22,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,68,49,0.4857142857142857,0.5
P22,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,68,49,0.5277777777777778,0.5217391304347826
P22,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,68,49,0.4307692307692308,0.43478260869565216
P22,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,68,49,0.55,0.6086956521739131
P22,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,68,49,0.5357142857142857,0.5416666666666666
P22,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,68,49,0.37142857142857144,0.4166666666666667
P22,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783
